sessions_id,user_id,transactions_id,payment_method_id,total_amount,transactions_timestamps,status
55640,3584,12368,1,15000,2021-04-11 23:13:35.000000 UTC,completed
62833,3178,14060,1,15000,2021-06-21 17:51:02.000000 UTC,completed
88428,7021,17740,1,15000,2021-10-23 00:04:47.000000 UTC,completed
119772,2920,23258,1,15000,2022-02-03 20:43:21.000000 UTC,canceled
133978,9,26447,1,15000,2022-03-05 20:37:27.000000 UTC,canceled
141445,3509,28125,1,15000,2022-03-21 05:43:55.000000 UTC,completed
155381,366,30952,1,15000,2022-06-05 13:37:31.000000 UTC,canceled
163926,2040,32171,1,15000,2022-07-17 07:45:57.000000 UTC,canceled
190769,9639,35233,1,15000,2022-10-13 12:18:08.000000 UTC,completed
26729,3582,5372,1,303000,2020-11-09 04:45:44.000000 UTC,completed
67450,2125,14764,1,303000,2021-07-18 10:47:53.000000 UTC,completed
114027,6866,21866,1,303000,2022-01-21 06:23:36.000000 UTC,canceled
150365,4368,29997,1,303000,2022-05-01 00:55:29.000000 UTC,completed
160639,7471,31823,1,303000,2022-07-05 19:08:00.000000 UTC,canceled
10640,1084,2297,1,239000,2020-06-14 08:21:48.000000 UTC,canceled
22001,2623,4473,1,239000,2020-10-03 12:47:43.000000 UTC,completed
41346,3307,8670,1,239000,2021-02-06 08:41:12.000000 UTC,completed
44092,2823,9386,1,239000,2021-02-16 20:54:05.000000 UTC,completed
67909,2487,14838,1,239000,2021-07-20 06:34:10.000000 UTC,completed
78151,5289,16309,1,239000,2021-09-06 14:33:24.000000 UTC,completed
117597,6891,22702,1,239000,2022-01-29 15:17:05.000000 UTC,canceled
9493,1087,2001,1,175000,2020-06-04 21:16:42.000000 UTC,completed
19424,378,3986,1,175000,2020-09-10 09:26:32.000000 UTC,completed
27039,2012,5436,1,175000,2020-11-11 20:05:18.000000 UTC,completed
50003,4159,10924,1,175000,2021-03-13 13:32:41.000000 UTC,canceled
50503,5131,11051,1,175000,2021-03-14 17:21:05.000000 UTC,completed
76576,2043,16089,1,175000,2021-08-30 17:49:32.000000 UTC,completed
118268,2994,22890,1,175000,2022-01-30 19:36:05.000000 UTC,completed
119992,6071,23304,1,175000,2022-02-04 11:49:05.000000 UTC,completed
132690,8119,26152,1,175000,2022-03-02 19:37:05.000000 UTC,canceled
137328,5954,27193,1,175000,2022-03-12 23:02:26.000000 UTC,canceled
141385,8760,28115,1,175000,2022-03-21 01:43:31.000000 UTC,canceled
146797,824,29271,1,175000,2022-04-05 21:09:49.000000 UTC,completed
152844,1172,30472,1,175000,2022-05-18 12:20:18.000000 UTC,completed
154760,3323,30845,1,175000,2022-06-01 07:24:50.000000 UTC,completed
192160,8280,35398,1,175000,2022-10-17 20:18:57.000000 UTC,canceled
197148,7419,35931,1,175000,2022-11-05 08:59:58.000000 UTC,completed
204551,1533,36699,1,175000,2022-11-28 12:29:07.000000 UTC,completed
60190,2213,13432,1,111000,2021-05-28 12:54:26.000000 UTC,completed
107867,6886,20478,1,111000,2022-01-06 05:34:55.000000 UTC,canceled
123104,6062,24000,1,111000,2022-02-10 19:48:18.000000 UTC,completed
135751,5894,26845,1,111000,2022-03-09 12:07:25.000000 UTC,completed
137227,7981,27168,1,111000,2022-03-12 18:12:29.000000 UTC,completed
140428,871,27907,1,111000,2022-03-19 19:00:47.000000 UTC,canceled
143720,6408,28613,1,111000,2022-03-26 22:28:17.000000 UTC,completed
159647,3889,31714,1,111000,2022-07-02 17:05:17.000000 UTC,completed
181149,7940,34140,1,111000,2022-09-11 09:50:33.000000 UTC,canceled
200853,4025,36321,1,111000,2022-11-17 15:45:15.000000 UTC,canceled
201550,4176,36387,1,111000,2022-11-19 16:56:49.000000 UTC,canceled
6343,1245,1251,1,47000,2020-05-02 12:55:56.000000 UTC,completed
30904,3121,6174,1,47000,2020-12-10 21:14:27.000000 UTC,completed
46584,4141,10019,1,47000,2021-02-27 13:23:11.000000 UTC,completed
56292,5058,12512,1,185500,2021-04-18 16:40:33.000000 UTC,completed
11023,1147,2376,1,132000,2020-06-17 19:33:31.000000 UTC,completed
23694,3006,4790,1,132000,2020-10-17 04:50:21.000000 UTC,completed
35520,2520,7128,1,132000,2021-01-08 17:59:05.000000 UTC,completed
41995,2580,8850,1,132000,2021-02-07 23:03:54.000000 UTC,completed
50221,2428,10982,1,132000,2021-03-14 07:10:09.000000 UTC,canceled
52211,4135,11511,1,132000,2021-03-21 17:05:48.000000 UTC,completed
57289,3772,12755,1,132000,2021-04-28 06:41:36.000000 UTC,completed
68945,6592,14997,1,132000,2021-07-25 12:59:51.000000 UTC,completed
121354,316,23618,1,132000,2022-02-06 16:23:09.000000 UTC,canceled
195946,8848,35797,1,132000,2022-10-31 06:27:54.000000 UTC,canceled
207318,4334,37002,1,132000,2022-12-08 18:00:05.000000 UTC,completed
23603,3101,4774,1,68000,2020-10-16 00:48:51.000000 UTC,completed
24031,2975,4863,1,68000,2020-10-18 15:43:38.000000 UTC,completed
40643,3805,8463,1,68000,2021-02-02 21:17:38.000000 UTC,completed
116954,65,22553,1,68000,2022-01-28 06:32:15.000000 UTC,canceled
43100,2809,9131,1,228000,2021-02-13 09:01:40.000000 UTC,canceled
111459,101,21281,1,228000,2022-01-15 02:50:28.000000 UTC,completed
138973,2527,27584,1,228000,2022-03-16 07:46:06.000000 UTC,completed
150694,8248,30058,1,228000,2022-05-03 06:40:37.000000 UTC,canceled
166654,204,32509,1,228000,2022-07-25 22:17:52.000000 UTC,completed
174973,5159,33455,1,228000,2022-08-21 21:04:15.000000 UTC,canceled
203005,3146,36529,1,228000,2022-11-24 12:44:40.000000 UTC,completed
41696,4323,8772,1,164000,2021-02-07 09:01:24.000000 UTC,completed
42666,1121,9020,1,164000,2021-02-11 07:52:26.000000 UTC,completed
52193,8,11506,1,164000,2021-03-21 16:21:48.000000 UTC,completed
53281,603,11786,1,164000,2021-03-26 20:42:24.000000 UTC,completed
55319,3156,12288,1,164000,2021-04-09 17:23:58.000000 UTC,completed
58754,3825,13104,1,164000,2021-05-13 16:52:06.000000 UTC,completed
77072,2465,16166,1,164000,2021-09-02 20:23:46.000000 UTC,canceled
101506,1424,19476,1,164000,2021-12-14 18:55:17.000000 UTC,completed
114419,7266,21960,1,164000,2022-01-22 06:06:55.000000 UTC,completed
124858,3894,24396,1,164000,2022-02-13 18:12:08.000000 UTC,completed
125002,7417,24435,1,164000,2022-02-13 23:42:16.000000 UTC,canceled
125476,2418,24543,1,164000,2022-02-15 05:12:15.000000 UTC,canceled
128859,8577,25288,1,164000,2022-02-22 02:46:44.000000 UTC,canceled
134642,2778,26603,1,164000,2022-03-06 16:57:18.000000 UTC,completed
146141,6034,29136,1,164000,2022-04-02 05:36:31.000000 UTC,canceled
169190,9605,32818,1,164000,2022-08-04 18:55:13.000000 UTC,canceled
179770,9785,33980,1,164000,2022-09-06 19:17:11.000000 UTC,canceled
3080,400,543,1,100000,2020-03-20 07:08:52.000000 UTC,canceled
11059,1365,2385,1,100000,2020-06-18 04:00:17.000000 UTC,completed
23003,974,4661,1,100000,2020-10-11 09:05:05.000000 UTC,canceled
31928,4042,6364,1,100000,2020-12-17 18:39:58.000000 UTC,completed
47570,815,10277,1,100000,2021-03-03 07:37:35.000000 UTC,canceled
50913,3827,11149,1,100000,2021-03-16 18:44:36.000000 UTC,completed
62450,5946,13963,1,100000,2021-06-19 05:30:02.000000 UTC,canceled
75710,2858,15964,1,100000,2021-08-27 19:08:25.000000 UTC,completed
83504,6258,17056,1,100000,2021-09-29 20:34:01.000000 UTC,completed
86270,4650,17433,1,100000,2021-10-12 06:24:15.000000 UTC,completed
111268,4564,21233,1,100000,2022-01-14 16:01:03.000000 UTC,completed
130799,3376,25733,1,100000,2022-02-26 15:54:06.000000 UTC,completed
143753,6082,28618,1,100000,2022-03-27 00:49:36.000000 UTC,canceled
155410,8433,30958,1,100000,2022-06-05 15:16:54.000000 UTC,completed
185742,9869,34673,1,100000,2022-09-25 12:56:37.000000 UTC,canceled
212,76,42,1,36000,2020-01-01 06:17:42.000000 UTC,completed
50747,14,11114,1,36000,2021-03-15 18:29:18.000000 UTC,canceled
136342,8020,26978,1,36000,2022-03-11 05:59:08.000000 UTC,completed
207814,5581,37050,1,36000,2022-12-10 15:33:28.000000 UTC,completed
209783,6302,37258,1,324000,2022-12-17 11:06:54.000000 UTC,canceled
64957,5491,14448,1,260000,2021-07-06 09:00:18.000000 UTC,canceled
90345,2905,18025,1,260000,2021-10-31 06:57:09.000000 UTC,completed
105599,8031,19987,1,260000,2021-12-31 22:19:04.000000 UTC,completed
149183,5710,29753,1,260000,2022-04-23 09:49:50.000000 UTC,canceled
159193,9350,31651,1,260000,2022-07-01 06:08:12.000000 UTC,canceled
1352,315,236,1,196000,2020-02-16 01:45:44.000000 UTC,completed
10193,129,2177,1,196000,2020-06-10 20:04:55.000000 UTC,completed
42087,3763,8870,1,196000,2021-02-08 12:03:57.000000 UTC,completed
42183,1365,8887,1,196000,2021-02-08 20:22:07.000000 UTC,canceled
48942,3777,10651,1,196000,2021-03-08 05:20:38.000000 UTC,completed
50499,4466,11052,1,196000,2021-03-14 17:26:15.000000 UTC,canceled
73137,204,15599,1,196000,2021-08-15 08:00:06.000000 UTC,completed
90069,2760,17984,1,196000,2021-10-30 09:28:50.000000 UTC,completed
110387,2872,21033,1,196000,2022-01-12 06:58:10.000000 UTC,canceled
120822,6512,23491,1,196000,2022-02-06 01:04:11.000000 UTC,completed
155142,9844,30909,1,196000,2022-06-04 12:40:57.000000 UTC,canceled
162849,9863,32056,1,196000,2022-07-13 13:49:43.000000 UTC,canceled
166519,7852,32496,1,196000,2022-07-25 08:17:31.000000 UTC,canceled
48761,3731,10596,1,78500,2021-03-07 15:03:54.000000 UTC,completed
68209,2554,14888,1,238500,2021-07-21 22:39:40.000000 UTC,completed
46468,3089,9989,1,110500,2021-02-27 07:13:56.000000 UTC,completed
108960,1334,20723,1,281000,2022-01-08 21:55:11.000000 UTC,completed
201458,9315,36378,1,281000,2022-11-19 13:28:26.000000 UTC,canceled
7948,1521,1650,1,217000,2020-05-18 19:53:24.000000 UTC,completed
17560,1227,3626,1,217000,2020-08-23 05:58:59.000000 UTC,completed
24548,3283,4960,1,217000,2020-10-23 13:08:13.000000 UTC,completed
35953,3729,7241,1,217000,2021-01-10 14:04:58.000000 UTC,completed
39400,2319,8129,1,217000,2021-01-27 20:57:41.000000 UTC,completed
43476,4550,9224,1,217000,2021-02-14 10:31:05.000000 UTC,completed
44768,4334,9554,1,217000,2021-02-20 08:06:31.000000 UTC,completed
44955,281,9604,1,217000,2021-02-20 19:04:53.000000 UTC,completed
48687,1475,10579,1,217000,2021-03-07 13:14:56.000000 UTC,completed
58894,5632,13141,1,217000,2021-05-15 08:02:06.000000 UTC,canceled
65201,6326,14489,1,217000,2021-07-07 19:23:22.000000 UTC,canceled
120754,1990,23470,1,217000,2022-02-05 20:16:01.000000 UTC,completed
148638,6950,29651,1,217000,2022-04-18 20:48:39.000000 UTC,canceled
151547,6636,30217,1,217000,2022-05-08 18:02:53.000000 UTC,canceled
27082,3550,5450,1,153000,2020-11-12 06:02:04.000000 UTC,canceled
53552,1228,11847,1,153000,2021-03-27 18:06:31.000000 UTC,canceled
61162,6020,13659,1,153000,2021-06-06 16:01:07.000000 UTC,completed
75278,4462,15915,1,153000,2021-08-25 10:48:10.000000 UTC,completed
83520,6304,17060,1,153000,2021-09-29 22:02:37.000000 UTC,completed
83531,1020,17062,1,153000,2021-09-29 23:11:56.000000 UTC,completed
109280,3129,20782,1,153000,2022-01-09 13:30:30.000000 UTC,canceled
121849,542,23722,1,153000,2022-02-07 17:37:27.000000 UTC,completed
126946,1708,24861,1,153000,2022-02-18 19:45:56.000000 UTC,completed
139840,958,27777,1,153000,2022-03-18 19:12:20.000000 UTC,completed
164666,6373,32256,1,153000,2022-07-19 06:15:37.000000 UTC,canceled
213030,10605,37631,1,153000,2022-12-27 07:28:39.000000 UTC,canceled
6152,132,1198,1,89000,2020-04-29 18:03:13.000000 UTC,completed
32924,863,6541,1,89000,2020-12-24 21:09:37.000000 UTC,completed
44474,1582,9471,1,89000,2021-02-18 19:13:09.000000 UTC,canceled
63408,3194,14188,1,89000,2021-06-27 09:58:37.000000 UTC,completed
65434,6519,14524,1,89000,2021-07-09 12:07:55.000000 UTC,canceled
72347,6422,15497,1,89000,2021-08-11 13:52:30.000000 UTC,completed
111828,1166,21368,1,89000,2022-01-15 19:34:35.000000 UTC,completed
132445,1743,26106,1,89000,2022-03-01 23:59:48.000000 UTC,completed
137656,7706,27270,1,89000,2022-03-13 10:57:41.000000 UTC,completed
185810,5264,34682,1,89000,2022-09-25 14:10:58.000000 UTC,completed
191405,10601,35302,1,89000,2022-10-15 17:30:36.000000 UTC,completed
10416,1802,2237,1,25000,2020-06-12 21:18:00.000000 UTC,completed
74166,2009,15748,1,25000,2021-08-20 17:24:01.000000 UTC,completed
109761,8490,20899,1,25000,2022-01-10 12:38:04.000000 UTC,completed
133757,2339,26400,1,25000,2022-03-05 13:12:51.000000 UTC,completed
144405,882,28780,1,25000,2022-03-27 17:18:15.000000 UTC,canceled
9831,357,2077,1,377000,2020-06-07 13:11:32.000000 UTC,completed
25660,3382,5176,1,313000,2020-11-01 10:17:37.000000 UTC,completed
14823,1258,3121,1,249000,2020-07-25 11:56:53.000000 UTC,canceled
22952,2616,4652,1,249000,2020-10-11 04:08:58.000000 UTC,completed
38717,3242,7956,1,249000,2021-01-24 12:59:55.000000 UTC,completed
54591,1467,12110,1,249000,2021-04-01 19:57:54.000000 UTC,completed
62345,1046,13946,1,249000,2021-06-17 21:59:42.000000 UTC,completed
158560,4387,31533,1,249000,2022-06-26 10:14:14.000000 UTC,canceled
20954,2298,4278,1,185000,2020-09-23 20:20:07.000000 UTC,completed
35719,3044,7183,1,185000,2021-01-09 16:46:19.000000 UTC,completed
44910,2880,9589,1,185000,2021-02-20 15:20:54.000000 UTC,completed
56943,5373,12664,1,185000,2021-04-25 11:22:39.000000 UTC,canceled
61153,5544,13655,1,185000,2021-06-06 15:05:17.000000 UTC,canceled
69622,4868,15105,1,185000,2021-07-28 18:34:23.000000 UTC,completed
89793,4766,17946,1,185000,2021-10-28 19:44:10.000000 UTC,completed
108106,1231,20530,1,185000,2022-01-06 19:33:02.000000 UTC,completed
118004,7173,22814,1,185000,2022-01-30 11:58:20.000000 UTC,canceled
120572,6125,23428,1,185000,2022-02-05 13:51:02.000000 UTC,completed
123437,3654,24070,1,185000,2022-02-11 16:18:59.000000 UTC,completed
134909,2184,26670,1,185000,2022-03-07 04:28:16.000000 UTC,completed
136754,9032,27063,1,185000,2022-03-12 04:03:44.000000 UTC,canceled
137415,2704,27215,1,185000,2022-03-13 04:45:07.000000 UTC,completed
181645,5240,34189,1,185000,2022-09-12 05:08:06.000000 UTC,completed
205911,9139,36850,1,185000,2022-12-04 07:07:53.000000 UTC,canceled
711,31,136,1,121000,2020-01-27 08:27:46.000000 UTC,completed
24316,3103,4916,1,121000,2020-10-20 20:12:32.000000 UTC,canceled
27460,1056,5511,1,121000,2020-11-14 20:41:04.000000 UTC,canceled
35603,2277,7154,1,121000,2021-01-09 06:14:08.000000 UTC,completed
40172,1340,8343,1,121000,2021-01-31 14:23:50.000000 UTC,completed
46804,4252,10079,1,121000,2021-02-28 07:47:45.000000 UTC,completed
113823,7606,21821,1,121000,2022-01-20 18:40:55.000000 UTC,canceled
116293,300,22404,1,121000,2022-01-26 15:17:10.000000 UTC,canceled
119967,3758,23300,1,121000,2022-02-04 09:23:43.000000 UTC,canceled
121295,2153,23601,1,121000,2022-02-06 14:58:47.000000 UTC,completed
128880,8858,25293,1,121000,2022-02-22 04:37:49.000000 UTC,canceled
143605,4480,28586,1,121000,2022-03-26 17:08:34.000000 UTC,completed
168342,6794,32727,1,121000,2022-07-31 17:23:11.000000 UTC,canceled
4079,665,708,1,57000,2020-04-04 04:11:28.000000 UTC,completed
20894,2044,4265,1,57000,2020-09-23 05:15:14.000000 UTC,completed
42798,2887,9053,1,57000,2021-02-11 23:18:36.000000 UTC,canceled
69695,6606,15115,1,57000,2021-07-29 05:55:00.000000 UTC,completed
79540,7161,16509,1,57000,2021-09-12 17:29:32.000000 UTC,canceled
82736,3539,16954,1,57000,2021-09-26 12:20:14.000000 UTC,completed
126928,7994,24857,1,57000,2022-02-18 19:12:27.000000 UTC,completed
61290,1423,13695,1,131500,2021-06-07 18:10:25.000000 UTC,canceled
105729,4121,20011,1,131500,2022-01-01 08:51:56.000000 UTC,canceled
113048,1255,21662,1,131500,2022-01-18 17:58:03.000000 UTC,completed
116813,7925,22530,1,131500,2022-01-27 21:19:32.000000 UTC,completed
12704,849,2744,1,67500,2020-07-02 12:50:43.000000 UTC,completed
139344,514,27661,1,67500,2022-03-17 12:37:50.000000 UTC,canceled
43426,2667,9206,1,3500,2021-02-14 08:51:35.000000 UTC,completed
34105,1848,6764,1,227500,2021-01-02 08:31:38.000000 UTC,completed
35549,3869,7136,1,35500,2021-01-08 21:13:14.000000 UTC,completed
199388,6537,36162,1,195500,2022-11-12 14:07:48.000000 UTC,canceled
166001,5498,32427,1,334000,2022-07-24 06:36:06.000000 UTC,completed
108759,2007,20678,1,270000,2022-01-08 13:16:07.000000 UTC,completed
114471,8539,21971,1,270000,2022-01-22 09:31:24.000000 UTC,canceled
125712,6130,24590,1,270000,2022-02-15 19:14:18.000000 UTC,completed
160198,8734,31766,1,270000,2022-07-03 22:13:29.000000 UTC,canceled
199502,9637,36177,1,270000,2022-11-12 18:23:01.000000 UTC,canceled
201846,1707,36417,1,270000,2022-11-20 09:25:37.000000 UTC,completed
28095,515,5649,1,206000,2020-11-19 23:27:47.000000 UTC,completed
38866,1505,7994,1,206000,2021-01-25 02:11:51.000000 UTC,completed
47825,1745,10351,1,206000,2021-03-04 17:16:13.000000 UTC,completed
48103,4487,10415,1,206000,2021-03-05 21:57:56.000000 UTC,canceled
63422,4794,14195,1,206000,2021-06-27 10:47:06.000000 UTC,completed
66962,5461,14703,1,206000,2021-07-16 18:32:49.000000 UTC,completed
127178,3438,24927,1,206000,2022-02-19 08:55:39.000000 UTC,canceled
131704,807,25954,1,206000,2022-02-27 20:58:30.000000 UTC,completed
11342,1878,2444,1,142000,2020-06-20 17:09:28.000000 UTC,completed
53981,3083,11966,1,142000,2021-03-28 20:29:31.000000 UTC,completed
66684,6594,14666,1,142000,2021-07-14 19:51:05.000000 UTC,canceled
79184,6866,16461,1,142000,2021-09-11 21:40:57.000000 UTC,canceled
82035,225,16864,1,142000,2021-09-24 09:12:12.000000 UTC,completed
91234,201,18145,1,142000,2021-11-04 07:36:52.000000 UTC,completed
110894,2057,21145,1,142000,2022-01-13 18:44:03.000000 UTC,canceled
120651,8726,23449,1,142000,2022-02-05 16:28:43.000000 UTC,canceled
127830,5399,25068,1,142000,2022-02-20 08:46:11.000000 UTC,completed
139878,2693,27788,1,142000,2022-03-18 20:25:23.000000 UTC,completed
150528,9562,30036,1,142000,2022-05-01 16:19:32.000000 UTC,canceled
6724,798,1333,1,78000,2020-05-05 22:41:44.000000 UTC,completed
33563,3262,6642,1,78000,2020-12-28 15:31:11.000000 UTC,completed
36613,3751,7407,1,78000,2021-01-13 19:55:57.000000 UTC,completed
37654,2284,7677,1,78000,2021-01-18 22:07:29.000000 UTC,completed
41264,3049,8642,1,78000,2021-02-06 01:25:23.000000 UTC,canceled
45193,1738,9667,1,78000,2021-02-21 11:25:35.000000 UTC,completed
56841,4076,12636,1,78000,2021-04-24 16:05:59.000000 UTC,completed
63128,6246,14128,1,78000,2021-06-25 03:29:10.000000 UTC,completed
75160,5229,15905,1,78000,2021-08-24 13:20:34.000000 UTC,completed
82268,7291,16897,1,78000,2021-09-25 10:44:31.000000 UTC,completed
106679,6028,20221,1,78000,2022-01-03 02:56:58.000000 UTC,canceled
118484,4923,22948,1,78000,2022-01-31 11:09:04.000000 UTC,canceled
140248,8102,27872,1,78000,2022-03-19 13:01:24.000000 UTC,completed
174815,8717,33438,1,78000,2022-08-21 15:45:12.000000 UTC,completed
189030,1367,35032,1,78000,2022-10-07 07:37:19.000000 UTC,canceled
193937,335,35586,1,78000,2022-10-23 20:14:07.000000 UTC,canceled
200880,10762,36325,1,78000,2022-11-17 18:33:42.000000 UTC,completed
205274,9074,36771,1,78000,2022-12-02 03:31:15.000000 UTC,completed
210828,3175,37378,1,78000,2022-12-19 19:30:09.000000 UTC,completed
15532,2312,3256,1,302000,2020-08-01 17:43:24.000000 UTC,canceled
73819,2559,15689,1,302000,2021-08-18 18:35:16.000000 UTC,completed
84620,3480,17201,1,302000,2021-10-04 17:31:22.000000 UTC,completed
91941,4314,18238,1,302000,2021-11-07 04:35:56.000000 UTC,completed
2585,702,466,1,238000,2020-03-11 11:23:10.000000 UTC,completed
35705,2662,7179,1,238000,2021-01-09 14:57:37.000000 UTC,completed
64335,5742,14340,1,238000,2021-07-04 06:24:57.000000 UTC,canceled
93902,6602,18518,1,238000,2021-11-14 12:48:51.000000 UTC,completed
125975,6794,24650,1,238000,2022-02-16 10:39:09.000000 UTC,canceled
126958,1556,24865,1,238000,2022-02-18 20:25:42.000000 UTC,canceled
136708,4927,27054,1,238000,2022-03-12 00:26:55.000000 UTC,completed
156021,5662,31073,1,238000,2022-06-10 07:30:38.000000 UTC,completed
157757,9882,31394,1,238000,2022-06-20 20:32:51.000000 UTC,canceled
173791,9333,33339,1,238000,2022-08-19 12:13:36.000000 UTC,canceled
8766,1560,1838,1,174000,2020-05-28 14:19:09.000000 UTC,completed
35820,4310,7209,1,174000,2021-01-10 06:25:32.000000 UTC,completed
59357,5710,13255,1,174000,2021-05-19 07:14:18.000000 UTC,canceled
71348,4384,15350,1,174000,2021-08-07 08:03:47.000000 UTC,completed
90137,4200,17999,1,174000,2021-10-30 13:07:27.000000 UTC,completed
109871,2661,20920,1,174000,2022-01-10 20:38:01.000000 UTC,completed
110037,7549,20952,1,174000,2022-01-11 08:45:17.000000 UTC,completed
112947,8233,21635,1,174000,2022-01-18 10:31:44.000000 UTC,canceled
119037,4858,23091,1,174000,2022-02-01 23:03:29.000000 UTC,completed
140831,6434,27985,1,174000,2022-03-20 11:09:06.000000 UTC,completed
153099,5630,30526,1,174000,2022-05-20 13:06:00.000000 UTC,completed
155666,5031,31008,1,174000,2022-06-07 06:33:12.000000 UTC,completed
183735,5982,34430,1,174000,2022-09-18 23:44:56.000000 UTC,completed
